Event	Peptide	Mutation_chromosome	Mutation_Location	Mutation_allele	QPCR_Datatype	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12	Sample_13	Sample_14	Sample_15	Sample_16	Sample_17	Sample_18	Sample_19	Sample_20	Sample_21	Sample_22	Sample_23	Sample_24	Sample_25	Sample_26	Sample_27	Sample_28	Sample_29	Sample_30	Sample_31	Sample_32	Sample_33	Sample_34	Sample_35	Sample_36	Sample_37	Sample_38	Sample_39	Sample_40	Sample_41	Sample_42	Sample_43	Sample_44	Sample_45	Sample_46	Sample_47	Sample_48	Sample_49	Sample_50	Sample_51	Sample_52	Sample_53	Sample_54	Sample_55	Sample_56	Sample_57	Sample_58	Sample_59	Sample_60	Sample_61	Sample_62	Sample_63	Sample_64	Sample_65	Sample_66	Sample_67	Sample_68	Sample_69	Sample_70	Sample_71	Sample_72	Sample_73	Sample_74	Sample_75	Sample_76	Sample_77	Sample_78	Sample_79	Sample_80	Sample_81	Sample_82	Sample_83	Sample_84	Sample_85	Sample_86	Sample_87	Sample_88	Sample_89	Sample_90	Sample_91	Sample_92	Sample_93	
1357	1.581378;1.58496250072,2.0,2.32192809489,1.0,1.0,
1359	0.000000;
1360	2.318398;2.80735492206,2.80735492206,1.58496250072,2.80735492206,1.58496250072,
1361	2.282469;3.0,1.0,3.0,1.58496250072,1.0,1.58496250072,4.80735492206,
1362	0.000000;
1363	2.533091;2.0,2.0,1.58496250072,4.24792751344,2.32192809489,2.32192809489,1.0,3.16992500144,4.24792751344,2.32192809489,2.32192809489,3.16992500144,3.16992500144,1.58496250072,
1364	1.811967;2.0,2.58496250072,2.58496250072,1.0,1.0,2.0,2.0,1.58496250072,2.0,1.0,2.32192809489,2.32192809489,1.58496250072,1.58496250072,1.0,2.0,2.80735492206,1.58496250072,2.80735492206,2.32192809489,1.0,1.0,1.58496250072,
1365	3.332356;1.0,5.32192809489,3.16992500144,2.58496250072,4.58496250072,
1366	0.000000;
1367	0.000000;
1368	0.000000;
1369	1.646241;1.0,2.0,2.58496250072,1.0,
1370	2.188722;4.75488750216,1.0,1.0,2.0,
1371	1.853897;2.0,1.0,2.0,1.0,1.58496250072,1.58496250072,3.80735492206,
1372	2.236345;1.0,1.58496250072,3.70043971814,1.58496250072,3.32192809489,1.0,1.0,1.0,1.0,4.24792751344,1.0,5.08746284125,2.32192809489,1.0,4.45943161864,1.0,1.58496250072,2.0,4.24792751344,2.58496250072,
1373	2.000000;2.0,
1374	0.000000;
1375	0.000000;
1376	0.000000;
1377	1.584963;1.58496250072,
1378	3.064642;1.0,5.12928301694,
1379	0.000000;
1380	2.584963;3.58496250072,1.58496250072,
1381	0.000000;
1382	2.439530;3.32192809489,1.58496250072,1.0,2.32192809489,6.61470984412,3.0,1.0,1.58496250072,1.0,2.0,1.58496250072,3.70043971814,3.0,
1383	1.314980;1.58496250072,1.58496250072,1.58496250072,1.0,1.0,1.0,1.0,1.58496250072,1.58496250072,1.58496250072,1.0,1.0,1.58496250072,
1384	1.000000;1.0,1.0,
1385	0.000000;
1386	0.000000;
1387	0.000000;
1388	0.000000;
1389	0.000000;
1390	2.403677;2.80735492206,2.0,
1392	0.000000;
1393	0.000000;
1394	0.000000;
1395	1.731084;1.0,3.32192809489,3.0,1.0,1.0,2.80735492206,3.16992500144,1.58496250072,2.80735492206,1.0,2.0,1.0,2.80735492206,1.0,1.0,1.0,1.0,1.0,2.0,1.58496250072,2.0,1.0,
1396	0.000000;
1397	0.000000;
1398	0.000000;
1399	0.000000;
1400	0.000000;
1401	0.000000;
1402	0.000000;
1403	0.000000;
1404	0.000000;
1404	0.000000;
1405	0.000000;
1406	0.000000;
1409	0.000000;
1410	0.000000;
1411	0.000000;
1412	0.000000;
1414	0.000000;
1415	0.000000;
1415	0.000000;
1416	0.000000;
1417	0.000000;
1418	0.000000;
1419	0.000000;
1420	0.000000;
1421	0.000000;
1423	0.000000;
1424	0.000000;
1424	0.000000;
1425	2.160964;2.0,2.32192809489,
1426	0.000000;
1428	0.000000;
1429	0.000000;
1429	0.000000;
1430	0.000000;
1430	0.000000;
1431	0.000000;
1432	0.000000;
1433	0.000000;
1434	2.033969;1.0,2.0,2.58496250072,1.0,1.58496250072,2.0,1.58496250072,3.32192809489,2.0,1.58496250072,2.32192809489,5.49185309633,1.0,1.0,
1435	1.854408;1.0,1.58496250072,1.0,4.85798099513,1.58496250072,2.80735492206,1.0,1.0,
1436	0.000000;
1437	0.000000;
1439	1.000000;1.0,
1440	2.082643;1.0,1.0,4.24792751344,
1441	1.581378;1.58496250072,1.0,1.0,3.32192809489,1.0,
1442	2.201824;1.0,2.0,3.58496250072,2.32192809489,2.58496250072,1.0,1.0,1.0,1.0,6.08746284125,1.58496250072,1.0,4.45943161864,
1443	0.000000;
1444	0.000000;
1445	0.000000;
1446	0.000000;
1447	0.000000;
1448	0.000000;
1449	0.000000;
1449	0.000000;
1450	0.000000;
1451	0.000000;
1452	0.000000;
1453	0.000000;
1453	0.000000;
1454	3.068798;4.08746284125,2.32192809489,2.32192809489,5.32192809489,3.45943161864,1.0,1.0,4.85798099513,3.90689059561,1.0,6.93073733756,3.16992500144,2.58496250072,1.0,
1455	1.730757;1.0,4.32192809489,2.32192809489,1.0,2.58496250072,2.58496250072,2.58496250072,1.0,1.0,1.0,1.58496250072,1.58496250072,1.58496250072,1.0,1.0,1.0,1.0,3.0,
1456	1.941015;2.0,1.0,1.58496250072,3.32192809489,1.0,2.80735492206,1.58496250072,1.0,3.16992500144,
1457	0.000000;
1458	0.000000;
1459	0.000000;
1460	0.000000;
1461	1.389975;1.0,1.58496250072,1.58496250072,
1461	0.000000;
1462	3.283927;2.58496250072,2.32192809489,6.64385618977,1.58496250072,
1463	0.000000;
1464	0.000000;
1465	0.000000;
1466	0.000000;
1467	0.000000;
1468	0.000000;
1469	2.126534;2.58496250072,1.58496250072,2.0,2.58496250072,4.08746284125,1.0,1.58496250072,1.58496250072,
1470	0.000000;
1470	0.000000;
1471	0.000000;
1471	0.000000;
1472	2.215363;1.0,3.16992500144,3.58496250072,1.0,2.32192809489,
1473	1.860289;2.58496250072,1.58496250072,1.58496250072,3.70043971814,1.0,1.0,1.0,2.0,2.32192809489,3.45943161864,1.0,1.0,2.80735492206,1.0,
1474	0.000000;
1475	1.000000;1.0,
1476	0.000000;
1477	0.000000;
1478	0.000000;
1479	2.707249;3.45943161864,1.58496250072,4.58496250072,2.32192809489,1.58496250072,
1480	0.000000;
1481	0.000000;
1481	0.000000;
1482	0.000000;
1483	0.000000;
1484	1.558258;1.58496250072,1.58496250072,1.58496250072,1.0,1.58496250072,1.58496250072,2.0,1.58496250072,2.0,1.58496250072,1.0,1.0,1.58496250072,1.58496250072,2.0,1.0,1.58496250072,2.0,2.0,2.0,1.0,2.0,1.0,1.58496250072,1.0,1.58496250072,2.0,1.58496250072,1.58496250072,
1485	0.000000;
1486	0.000000;
1487	0.000000;
1488	0.000000;
1488	0.000000;
1489	0.000000;
1490	0.000000;
1490	1.344361;1.0,1.0,1.0,1.0,3.16992500144,1.0,1.0,1.58496250072,
1491	0.000000;
1491	0.000000;
1492	0.000000;
1493	2.403348;1.0,1.0,1.0,3.0,3.70043971814,4.39231742278,1.58496250072,2.0,1.0,5.67242534197,1.0,4.0,1.0,3.45943161864,1.0,1.0,2.58496250072,2.0,2.0,5.67242534197,
1494	0.000000;
1497	0.000000;
1498	1.507682;2.32192809489,1.0,1.58496250072,1.58496250072,2.0,2.58496250072,1.0,1.0,1.0,1.0,
1499	1.507682;2.32192809489,1.0,1.58496250072,1.58496250072,2.0,2.58496250072,1.0,1.0,1.0,1.0,
1500	0.000000;
1500	0.000000;
1501	0.000000;
1501	0.000000;
1502	0.000000;
1503	0.000000;
1503	0.000000;
1504	0.000000;
1505	0.000000;
1506	1.925388;1.0,3.58496250072,4.16992500144,1.0,1.58496250072,1.58496250072,1.0,1.58496250072,1.58496250072,1.0,1.58496250072,1.0,2.80735492206,2.0,3.58496250072,1.0,1.0,3.58496250072,
1507	0.000000;
1508	0.000000;
1509	0.000000;
1510	0.000000;
1511	0.000000;
1512	0.000000;
1513	0.000000;
1514	0.000000;
1515	0.000000;
1516	1.968964;1.0,2.58496250072,2.32192809489,
1517	0.000000;
1517	2.373788;1.0,4.0,1.58496250072,1.0,1.0,6.68650052718,1.58496250072,2.0,1.58496250072,4.24792751344,2.0,1.58496250072,2.58496250072,
1518	2.373788;1.0,4.0,1.58496250072,1.0,1.0,6.68650052718,1.58496250072,2.0,1.58496250072,4.24792751344,2.0,1.58496250072,2.58496250072,
1519	1.000000;1.0,
1521	0.000000;
1521	0.000000;
1522	0.000000;
1524	0.000000;
1526	1.584963;1.58496250072,
1527	0.000000;
1528	0.000000;
1529	0.000000;
1531	0.000000;
1532	0.000000;
1533	0.000000;
1533	0.000000;
1534	0.000000;
1534	0.000000;
1535	0.000000;
1535	0.000000;
1536	0.000000;
1536	0.000000;
1536	0.000000;
1537	0.000000;
1537	0.000000;
1537	0.000000;
1538	0.000000;
1539	0.000000;
1540	0.000000;
1540	0.000000;
1541	0.000000;
1542	0.000000;
1542	0.000000;
1543	0.000000;
1543	0.000000;
1543	0.000000;
1544	0.000000;
1544	0.000000;
1545	0.000000;
1546	0.000000;
1547	0.000000;
1548	0.000000;
1549	0.000000;
1550	0.000000;
1550	0.000000;
1551	0.000000;
1552	0.000000;
1553	0.000000;
1554	2.321928;2.32192809489,
1555	0.000000;
1555	0.000000;
1556	0.000000;
1556	0.000000;
1557	2.652460;1.0,1.0,3.70043971814,1.58496250072,6.62935662008,2.0,
1558	0.000000;
1559	0.000000;
1560	0.000000;
1560	0.000000;
1561	0.000000;
1562	0.000000;
1564	0.000000;
1564	0.000000;
1565	0.000000;
1566	0.000000;
1566	0.000000;
1568	0.000000;
1569	0.000000;
1570	0.000000;
1571	0.000000;
1572	0.000000;
1573	0.000000;
1573	0.000000;
1574	3.524574;4.16992500144,1.58496250072,4.95419631039,3.58496250072,1.58496250072,4.95419631039,4.95419631039,3.32192809489,4.45943161864,2.0,3.32192809489,4.45943161864,3.45943161864,1.0,4.45943161864,4.95419631039,4.16992500144,4.45943161864,4.95419631039,1.0,4.08746284125,4.45943161864,1.0,3.0,4.95419631039,2.58496250072,4.75488750216,1.0,3.16992500144,1.58496250072,4.0,4.95419631039,4.95419631039,
1574	0.000000;
1575	0.000000;
1576	0.000000;
1577	1.000000;1.0,
1578	0.000000;
1578	0.000000;
1579	1.951783;3.45943161864,1.58496250072,1.0,2.32192809489,3.45943161864,1.0,3.32192809489,2.32192809489,1.0,1.0,1.0,
1580	1.792481;4.0,1.0,1.58496250072,1.0,1.58496250072,1.58496250072,
1581	1.000000;1.0,1.0,1.0,1.0,1.0,1.0,
1582	0.000000;
1582	0.000000;
1582	0.000000;
1582	0.000000;
1582	0.000000;
1583	0.000000;
1584	1.862899;3.70043971814,1.0,1.0,1.58496250072,1.58496250072,1.58496250072,2.58496250072,
1585	0.000000;
1586	2.877444;2.58496250072,3.16992500144,
1587	0.000000;
1589	0.000000;
1589	0.000000;
1590	1.000000;1.0,
1591	1.725919;2.0,1.0,2.0,3.80735492206,2.0,1.0,1.0,1.0,
1592	1.584963;1.58496250072,1.58496250072,1.58496250072,1.58496250072,1.58496250072,1.58496250072,
1593	1.909636;3.45943161864,1.0,1.58496250072,3.16992500144,2.0,2.0,1.58496250072,2.58496250072,1.0,2.58496250072,1.0,1.0,3.0,1.58496250072,1.0,2.0,
1594	2.296125;3.16992500144,3.16992500144,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.16992500144,3.16992500144,2.0,3.16992500144,
1595	2.745927;1.58496250072,3.90689059561,
1596	2.131762;1.0,1.0,1.58496250072,1.58496250072,1.0,3.80735492206,1.58496250072,5.49185309633,
1597	3.461984;1.58496250072,1.0,5.28540221886,1.0,6.30378074818,3.90689059561,1.58496250072,3.16992500144,7.32192809489,
1598	0.000000;
1599	0.000000;
1600	0.000000;
1601	0.000000;
1602	2.535896;2.0,1.0,5.35755200462,3.32192809489,1.0,
1603	2.130772;1.0,4.39231742278,1.0,
1604	0.000000;
1605	0.000000;
1606	0.000000;
1607	0.000000;
1608	0.000000;
1609	0.000000;
1610	0.000000;
1611	0.000000;
1612	2.321928;2.32192809489,
1614	3.162426;4.08746284125,4.39231742278,1.0,3.16992500144,
1615	0.000000;
1616	0.000000;
1617	2.262489;4.45943161864,2.32192809489,2.32192809489,4.64385618977,1.0,1.0,1.0,5.49185309633,1.58496250072,1.0,1.0,5.16992500144,1.0,1.0,1.0,1.0,1.0,1.58496250072,1.58496250072,1.58496250072,1.0,2.58496250072,7.53915881111,1.58496250072,4.45943161864,1.58496250072,1.58496250072,
1618	1.000000;1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
1620	1.918342;1.58496250072,1.58496250072,1.58496250072,2.80735492206,2.80735492206,1.58496250072,1.58496250072,1.58496250072,1.58496250072,1.58496250072,2.80735492206,
1621	1.938279;4.52356195606,1.0,1.58496250072,1.0,1.0,1.0,3.45943161864,
1622	3.453445;2.58496250072,4.32192809489,
1623	0.000000;
1624	0.000000;
1625	0.000000;
1626	1.844900;1.0,1.0,2.32192809489,1.0,1.0,1.58496250072,6.58496250072,1.0,2.32192809489,1.58496250072,2.58496250072,1.0,1.0,
1627	2.470564;2.32192809489,2.32192809489,1.58496250072,1.0,1.0,1.0,1.58496250072,2.58496250072,5.88264304936,1.0,6.89481776331,
1628	2.234181;6.24792751344,3.16992500144,3.0,4.39231742278,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,
1629	2.599348;1.58496250072,3.45943161864,3.70043971814,1.0,2.80735492206,2.58496250072,3.70043971814,1.0,3.80735492206,2.32192809489,1.0,3.70043971814,3.80735492206,1.58496250072,1.0,3.32192809489,3.80735492206,
1631	0.000000;
1631	0.000000;
1632	0.000000;
1633	2.510905;2.58496250072,6.83289001416,2.32192809489,1.58496250072,2.58496250072,1.58496250072,2.0,3.90689059561,3.0,3.32192809489,1.58496250072,1.0,3.32192809489,1.0,1.0,2.32192809489,2.58496250072,1.0,4.16992500144,
1634	0.000000;
1635	0.000000;
1636	0.000000;
1637	0.000000;
1638	0.000000;
1639	0.000000;
1640	0.000000;
1641	2.427450;1.58496250072,4.0,5.04439411936,2.0,1.0,1.0,3.32192809489,1.0,5.04439411936,2.80735492206,2.80735492206,2.32192809489,1.58496250072,1.0,1.0,3.32192809489,
1642	2.136517;1.0,1.58496250072,1.58496250072,2.80735492206,4.16992500144,1.0,5.58496250072,3.0,1.58496250072,1.0,3.0,1.0,3.90689059561,1.0,4.52356195606,1.0,2.80735492206,1.0,1.0,1.58496250072,1.0,1.0,3.0,
1643	0.000000;
1644	0.000000;
1645	0.000000;
1647	0.000000;
1648	1.000000;1.0,
1649	0.000000;
1650	0.000000;
1650	0.000000;
1651	3.169925;3.16992500144,
1652	0.000000;
1653	0.000000;
1653	0.000000;
1654	0.000000;
1654	0.000000;
1655	2.012981;1.58496250072,1.0,1.0,1.0,2.58496250072,3.70043971814,1.0,3.0,3.70043971814,1.0,3.0,1.58496250072,
1656	4.459432;4.45943161864,
1657	2.347061;1.0,2.80735492206,1.0,5.9772799235,1.0,5.9772799235,4.32192809489,2.80735492206,3.16992500144,1.0,1.0,1.0,1.0,1.58496250072,1.58496250072,2.32192809489,
1658	0.000000;
1659	0.000000;
1663	0.000000;
1664	0.000000;
1665	2.160964;2.0,2.32192809489,
1666	0.000000;
1667	0.000000;
1668	1.000000;1.0,
1669	0.000000;
1670	1.584963;1.58496250072,1.58496250072,
1671	0.000000;
1672	0.000000;
1673	0.000000;
1674	2.576609;1.0,2.0,2.58496250072,1.0,1.0,3.0,6.85798099513,3.16992500144,
1675	1.764971;2.80735492206,1.58496250072,1.0,1.0,1.0,5.08746284125,1.0,1.58496250072,1.0,1.58496250072,
1676	2.230757;2.0,1.0,3.0,2.58496250072,2.0,1.0,5.49185309633,2.0,1.0,
1677	0.000000;
1678	0.000000;
1679	1.861654;1.58496250072,2.0,2.0,
1680	2.110521;1.0,1.0,3.0,2.58496250072,4.39231742278,1.0,2.32192809489,1.58496250072,
1681	2.086362;2.58496250072,3.70043971814,1.0,2.0,3.90689059561,1.58496250072,2.0,1.0,1.0,
1682	1.000000;1.0,1.0,
1683	1.440643;1.0,1.0,2.32192809489,
1684	0.000000;
1685	5.906891;5.90689059561,
1686	0.000000;
1688	0.000000;
1689	1.846793;1.58496250072,3.32192809489,1.0,2.80735492206,1.0,2.32192809489,2.58496250072,1.0,1.0,
1690	2.192706;2.58496250072,1.0,1.58496250072,4.32192809489,1.58496250072,2.0,4.32192809489,2.58496250072,1.0,2.0,1.0,1.0,4.32192809489,2.0,1.58496250072,
1691	2.698962;3.45943161864,3.0,1.58496250072,5.16992500144,3.45943161864,3.45943161864,3.0,1.58496250072,4.08746284125,1.0,3.45943161864,1.0,2.32192809489,2.58496250072,4.08746284125,2.0,2.32192809489,1.0,
1692	3.000000;3.0,
1692	1.000000;1.0,
1693	0.000000;
1694	0.000000;
1695	1.916993;2.0,2.0,1.58496250072,2.0,2.0,
1696	0.000000;
1697	0.000000;
1698	0.000000;
1699	0.000000;
1700	0.000000;
1701	3.169925;3.16992500144,
1702	0.000000;
1703	1.000000;1.0,
1704	0.000000;
1705	0.000000;
1707	1.872963;2.32192809489,2.0,1.58496250072,1.58496250072,
1708	1.584963;1.58496250072,
1709	2.199330;1.58496250072,1.58496250072,1.58496250072,2.0,3.32192809489,2.0,3.80735492206,2.0,1.0,1.0,3.70043971814,2.80735492206,
1710	0.000000;
1711	0.000000;
1712	1.404974;1.58496250072,1.58496250072,1.0,1.0,1.58496250072,1.58496250072,1.58496250072,1.58496250072,1.58496250072,1.58496250072,1.0,1.58496250072,1.0,
1713	0.000000;
1714	3.136434;3.80735492206,2.0,3.32192809489,2.58496250072,2.32192809489,1.0,6.91886323727,
1715	1.469361;1.0,1.58496250072,1.58496250072,1.0,1.0,2.0,2.0,1.58496250072,
1716	1.264160;1.0,1.58496250072,1.0,1.0,1.0,2.0,
1717	0.000000;
1717	1.000000;1.0,
1718	2.688722;1.0,5.0,3.16992500144,1.58496250072,
1719	0.000000;
1720	1.000000;1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
1721	0.000000;
1723	0.000000;
1724	0.000000;
1725	0.000000;
1726	0.000000;
1727	0.000000;
1728	0.000000;
1729	0.000000;
1730	0.000000;
1731	1.577771;1.0,1.0,1.0,1.0,4.45943161864,1.0,1.58496250072,
1731	0.000000;
1732	2.614708;3.45943161864,3.90689059561,3.32192809489,2.0,1.0,2.0,
1733	0.000000;
1734	2.446617;3.16992500144,2.58496250072,1.58496250072,
1736	0.000000;
1736	3.225310;2.58496250072,4.16992500144,1.58496250072,1.0,7.73470962023,6.72792045456,1.0,1.0,
1737	1.584963;1.58496250072,
1738	2.256182;3.32192809489,4.64385618977,1.0,3.58496250072,1.58496250072,2.0,1.58496250072,1.0,1.58496250072,
1739	0.000000;
1740	0.000000;
1741	0.000000;
1744	4.857981;4.85798099513,
1745	2.395562;2.0,4.95419631039,5.55458885168,1.58496250072,2.80735492206,1.0,2.80735492206,1.0,2.32192809489,1.58496250072,1.58496250072,2.80735492206,1.58496250072,3.90689059561,3.90689059561,2.58496250072,2.32192809489,1.58496250072,1.0,2.80735492206,1.58496250072,1.0,2.80735492206,
1746	2.438722;4.0,1.58496250072,3.16992500144,1.0,
1747	3.033945;3.80735492206,5.90689059561,2.0,2.32192809489,1.0,4.85798099513,4.24792751344,1.0,3.80735492206,2.0,5.90689059561,1.0,1.58496250072,
1747	0.000000;
1748	2.036296;3.0,2.0,3.80735492206,2.32192809489,1.0,2.32192809489,1.0,3.32192809489,5.20945336563,4.0,1.58496250072,1.0,1.0,2.0,1.0,1.58496250072,2.0,1.58496250072,2.0,1.0,2.0,1.0,2.58496250072,1.0,1.58496250072,
1749	2.000282;1.0,1.0,1.0,2.0,1.58496250072,2.0,5.24792751344,1.0,1.0,4.16992500144,
1750	2.391041;1.0,2.0,1.58496250072,1.58496250072,1.58496250072,1.58496250072,6.1497471195,1.58496250072,2.32192809489,2.58496250072,5.12928301694,2.0,1.0,2.58496250072,3.16992500144,
1751	0.000000;
1752	0.000000;
1754	3.592399;2.58496250072,5.39231742278,1.58496250072,4.80735492206,
1755	2.992427;3.58496250072,1.58496250072,3.80735492206,
1756	0.000000;
1757	1.903677;2.80735492206,1.0,
1758	0.000000;
1760	0.000000;
1761	2.236490;4.08746284125,1.0,2.32192809489,1.58496250072,3.80735492206,2.32192809489,2.32192809489,1.58496250072,2.0,1.0,1.0,3.80735492206,
1762	2.745723;4.39231742278,2.0,1.0,5.4262647547,1.58496250072,1.58496250072,4.39231742278,1.58496250072,
1764	0.000000;
1764	0.000000;
1765	2.909516;3.0,2.0,6.0,1.0,4.32192809489,1.0,4.95419631039,1.0,
1766	0.000000;
1767	0.000000;
1768	0.000000;
1769	0.000000;
1769	0.000000;
1770	0.000000;
1771	0.000000;
1772	0.000000;
1772	0.000000;
1773	1.505549;1.0,1.58496250072,1.0,1.0,1.0,3.45943161864,1.0,2.0,
1774	2.588744;1.0,1.58496250072,2.32192809489,1.58496250072,6.16992500144,3.45943161864,2.0,
1775	1.716535;2.80735492206,1.0,1.58496250072,2.32192809489,1.58496250072,1.0,
1775	0.000000;
1776	0.000000;
1777	1.728186;1.0,2.32192809489,1.0,2.0,2.32192809489,1.58496250072,1.0,2.0,1.0,2.0,2.32192809489,2.32192809489,1.0,2.32192809489,
1778	0.000000;
1779	2.000000;2.0,
1780	2.218663;2.0,4.64385618977,5.24792751344,3.80735492206,1.0,1.58496250072,1.0,1.58496250072,1.58496250072,1.0,1.58496250072,1.58496250072,
1781	1.584963;1.58496250072,
1782	0.000000;
1783	0.000000;
1784	0.000000;
1785	0.000000;
1786	0.000000;
1788	0.000000;
1789	2.144189;1.0,1.58496250072,1.58496250072,5.72792045456,2.0,2.32192809489,1.0,1.0,1.58496250072,1.0,2.0,1.58496250072,2.32192809489,2.32192809489,5.12928301694,
1790	0.000000;
1791	0.000000;
1791	0.000000;
1792	0.000000;
1793	2.504554;1.0,1.0,2.0,2.58496250072,2.32192809489,1.58496250072,4.90689059561,3.58496250072,1.0,2.58496250072,2.32192809489,3.70043971814,2.80735492206,3.58496250072,2.58496250072,
1793	3.459432;3.45943161864,
1794	1.000000;1.0,
1794	0.000000;
1795	2.692272;5.49185309633,1.0,1.58496250072,
1796	2.223816;1.0,2.80735492206,2.80735492206,2.80735492206,2.80735492206,2.80735492206,2.80735492206,1.0,2.0,2.58496250072,2.80735492206,2.80735492206,2.58496250072,2.80735492206,1.0,1.0,1.0,2.80735492206,1.0,1.0,2.32192809489,2.58496250072,2.80735492206,2.0,2.0,2.80735492206,2.58496250072,2.80735492206,2.32192809489,2.0,2.58496250072,2.32192809489,1.58496250072,2.80735492206,2.80735492206,1.0,1.0,1.58496250072,2.80735492206,2.80735492206,2.80735492206,2.80735492206,
1797	0.000000;
1798	0.000000;
1799	0.000000;
1800	1.000000;1.0,1.0,1.0,1.0,1.0,
1801	1.584963;1.58496250072,
1802	0.000000;
1803	0.000000;
1804	0.000000;
1805	1.542481;1.0,1.58496250072,1.0,2.58496250072,
1806	0.000000;
1807	0.000000;
1808	0.000000;
1809	0.000000;
1810	0.000000;
1811	0.000000;
1812	1.773976;2.32192809489,2.0,1.0,
1813	0.000000;
1814	0.000000;
1815	0.000000;
1816	0.000000;
1818	2.217755;2.58496250072,1.58496250072,2.0,1.0,1.0,2.32192809489,5.45943161864,3.32192809489,3.16992500144,1.0,1.58496250072,1.58496250072,
1819	1.660964;1.0,2.32192809489,
1820	0.000000;
1821	0.000000;
1822	0.000000;
1823	0.000000;
1824	0.000000;
1825	0.000000;
1826	0.000000;
1826	0.000000;
1827	0.000000;
1828	1.836348;3.0,1.0,2.0,1.0,2.0,2.32192809489,3.90689059561,1.0,2.80735492206,1.0,1.0,1.0,
1829	0.000000;
1830	3.169925;3.16992500144,
1831	2.584963;2.58496250072,
1832	0.000000;
1833	0.000000;
1834	1.528321;1.0,1.58496250072,2.0,
1835	0.000000;
1836	0.000000;
1837	0.000000;
1837	0.000000;
1838	1.886595;1.0,2.0,2.0,1.0,2.80735492206,1.0,3.70043971814,1.58496250072,
1839	0.000000;
1840	0.000000;
1841	0.000000;
1842	0.000000;
1843	0.000000;
1843	0.000000;
1845	0.000000;
1846	0.000000;
1847	0.000000;
1848	0.000000;
1849	0.000000;
1850	1.000000;1.0,
1851	0.000000;
1851	3.696159;3.58496250072,3.80735492206,
1852	0.000000;
1853	0.000000;
1854	0.000000;
1855	0.000000;
1856	0.000000;
1858	0.000000;
1859	0.000000;
1860	0.000000;
1861	2.182292;2.58496250072,2.0,1.58496250072,2.58496250072,3.45943161864,3.45943161864,3.45943161864,3.0,1.0,3.32192809489,1.0,2.32192809489,1.0,2.32192809489,1.0,2.0,1.0,
1862	2.355190;2.80735492206,2.0,3.16992500144,4.08746284125,4.08746284125,2.0,3.16992500144,1.58496250072,1.0,1.0,1.0,
1863	2.456334;1.0,1.58496250072,4.24792751344,4.24792751344,4.24792751344,2.32192809489,1.0,1.0,
1864	0.000000;
1865	0.000000;
1866	0.000000;
1867	0.000000;
1869	0.000000;
1870	0.000000;
1871	0.000000;
1872	0.000000;
1873	0.000000;
1874	0.000000;
1875	0.000000;
1876	0.000000;
1876	0.000000;
1877	0.000000;
1878	0.000000;
1878	0.000000;
1880	0.000000;
1881	0.000000;
1881	0.000000;
1882	1.000000;1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
1883	0.000000;
1884	2.077240;3.58496250072,4.32192809489,1.58496250072,2.32192809489,1.0,5.55458885168,1.0,3.70043971814,2.0,1.0,2.32192809489,1.0,1.0,1.0,1.58496250072,2.32192809489,1.0,1.58496250072,1.58496250072,
1885	1.550978;1.0,1.0,1.58496250072,1.58496250072,2.58496250072,
1886	0.000000;
1887	2.790244;1.0,6.7414669864,2.0,3.0,1.0,3.0,
1888	0.000000;
1889	0.000000;
1890	2.060851;2.0,2.58496250072,4.64385618977,2.0,1.0,2.0,1.0,1.0,1.0,1.58496250072,4.16992500144,1.0,2.80735492206,
1891	2.572313;3.45943161864,6.40939093614,4.75488750216,2.32192809489,1.58496250072,2.80735492206,1.58496250072,2.58496250072,1.58496250072,1.0,1.0,2.58496250072,1.58496250072,4.32192809489,1.0,
1891	0.000000;
1892	2.533538;2.58496250072,3.0,3.0,3.16992500144,1.0,2.80735492206,2.80735492206,2.32192809489,2.32192809489,2.32192809489,
1893	3.813021;1.0,3.0,2.0,4.39231742278,1.0,3.45943161864,7.94251450534,2.80735492206,4.85798099513,7.94251450534,3.70043971814,5.58496250072,2.80735492206,3.0,3.70043971814,
1893	0.000000;
1894	1.000000;1.0,1.0,1.0,1.0,
1895	1.643401;1.58496250072,1.58496250072,1.58496250072,1.0,2.58496250072,1.0,2.80735492206,1.0,
1896	0.000000;
1897	3.399880;2.0,1.0,1.0,7.91886323727,5.28540221886,4.24792751344,1.0,1.0,2.32192809489,1.58496250072,5.04439411936,5.88264304936,6.90689059561,7.91886323727,1.0,2.0,6.90689059561,3.45943161864,4.0,3.70043971814,1.58496250072,3.70043971814,1.58496250072,1.0,2.0,1.0,5.88264304936,3.80735492206,3.16992500144,4.08746284125,
1898	2.807355;2.80735492206,
1899	0.000000;
